textID,text,tailwiz_label
8b5b644f36,TIRED! goodnight twitter  its mother`s day  happy mother`s day  lov my moomy <3 yayy! God Bless.,positive
d2c80ece15,baby alex i miss you  ily<3 good night</3,negative
00fe74d2e4, haha that`s way cool! Good morning,positive
210d6e45e6,haiszt.. im here in the office doing nothing but tweet haha! fun!,negative
c8ea5ad9c8, Tataindicom is not as good as Tatasky  Airtel broadband is better.,negative
a9d7df2b3f,gosh it`s anoher cloudy day  wish they would go away.. or rain..,negative
7d1e81e0b9, I know we need it but I`m not a fan of daily rain/humidity & I`m a native. I`ll enjoy dry while it lasts.,positive
1cd8d5467f,College work sucks so much!,negative
d590328e3c,My Twitteeeerrr babiieshow Ive missed you  I hate this whole not having a phone thng,negative
41fd07f670, Miss you my dear,positive
32354992ca," hey, have a great gig! We`ll have to do exchange of tracks via ze emayal  I`m all lost in loops right now and still writing ****",positive
f5aed79c19,gutted - the handbag I wanted has been sold!,negative
1458d54f02,Why do I always have a headache?,negative
8bc96643a2, It`s been interesting today... to say the least. Overall a good day,positive
50f25e5191,"I need a nap, but I won`t be getting one",negative
1dfa6b2e92," yeah man, they brought it back on the market a couple years ago...it scarce through",negative
1e8e9c0d23,  that`s bad luck!,negative
e182fdf4a2,MAY THE 4TH BE WITH YOU. Happy Star Wars Day,positive
3810490121,"Ahh, sunshine.  Just deleted 404 spam emails from 2 days - now off to BBQ in sun  wonderful...",negative
dd25e39cf5,listening to the best days of your life by kellie pickler,positive
f610832c03,_Whincop too complex and too much to consider on a day like today. Monday off. My brain is back tomorrow,negative
7ef06f7c67, Is beastypops tired? I wish i was. My tablets are just making me want to throw up!,negative
0f3c048a94,I quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football,negative
85257b9c96, I still have a lot of time on my stupid contract...  18 months before I can change providers,negative
87c1b65b36,ouch... head hurts,negative
1a38d972aa,oh godddd I coughed up a little bit of taco,negative
f020cc1ecd,Another Qi about to start....I`ll be missing the next 4,negative
c5bb827543,Wow I really need to have fun tonight now,positive
38a78f5522,"got through two thirds of new moon in three days, now on to eclipse..........then more work  assignments sadly dnt write them selves.",negative
cadfec03d1,AHHHHH I needa hurry up and shower before this 'HUGE' storm hits,negative
4319eb552c,has some bad newss,negative
af18528fe8, i miss yoooooooooooooooooooou my poia,positive
599037c438,@_supernatural_ http://twitpic.com/6695k - Awwww poor boys! *cries* So sad..,negative
722fb5bb55,omg i realy can`t sleep ughh,negative
4aef4d5752, sweet! make sure to put some in your bag for me,positive
baa7df9301,**** im so bummed out right now....nobody loves me,negative
7571720779,http://twitpic.com/4wua7 - I can`t wait to see them!,negative
d580d203f3,i have no swine flu! because of the temperature screening here i feel like a criminal with my cold.,negative
4ee8f4d389," sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause",negative
c2fc42a9ff, traumatizing moment of my childhood. my dogs massacred baby bunnies and my brother and i got out the bb gun...,negative
b46c189a18, meh! You should try the one on commercial drive with all the cats,positive
c962696af2, You burned yourself too??? So did ! ohh no...  xoxo,negative
63b90cf8f7,"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!",positive
21229d4e1b, 'VISION OF LOVE' Play now 'i had the vision of luv n it was aaaaaoOUoOuoOUU that u..turn out..toOoo' Mariah this ur part,positive
13647a3c0a,"We need to remodel the house and the thoughts of doing it make me kind of ill   He has one way and I have anouther, I just want to move. !",negative
e0cd486f0f,  - I always appreciate your 'musings.',positive
33fd898450,GOODNIGHT MAGIC AND PRETTY WORLD,positive
f0430ad644,My dad is taking me to school & picking me up tomoz. Plus I have drama almost all day. Score bludge day,negative
30cd7e7f6b,doesn`t kno wat to do now ER is over  saddo,negative
018b4fb3d3,just downed 10 live abalone sashimi with 2 bottles of sake with father-in-law.  Very happy,negative
9b330e4b71,"finally, holiday.",positive
e216faca02,hates the sound of silence..doesnt like being shut out..,negative
d29b96afc2,is sooo close to finishing her exams  role on monday and i will have my life back.,positive
ae04977b87,i love mandy moore so much  and also angela,positive
3627f662b9,i won because im awesome,positive
a8b85fefd5,_W wow-thanks soo much. Hope your well,positive
9f31e1831c,Studying like crazy in hopes of acing all of my exams!!!!!,positive
7010b79694,ugh blisters on both my big toes and on both my legs and my shoulders are raw as ****. my life sucks right now,negative
c3d933e350, FAILlllllllll  whenever ur freee then?,negative
6268a5fa23,Enjoying Mother`s Day,positive
ee1bab493a,have been to portugal. and spain. and has a sore throat. scary?,negative
43e06613b9,Happy Star Wars Day everyone!  Whats everyone up to this rainy bank holiday?  I am heading out soon for coffee with my mum then shopping,positive
3b6c38381d,Finally managed to catch her boyfriend on skype... sooo happy now,positive
e821d70963,going to watch boy in the striped pj`s hope i don`t cry,negative
d38318e568, lololol i love kenan and kel its rocks soo hard and im watching it now..right now.,positive
d7ca81be0a,"the muscle in my back is cramping up, hurts so bad! owww",negative
28f354fce1,Music soothes the soul...,negative
2576146330, I love finding regional groups of Twitterers! Glad I could connect you with a few new people,positive
ff29b26f71,Just five more days. Five more long days. Ahh!,positive
a3ea40d9eb, http://twitpic.com/4wh4d - LAUREN is AMAZING....well from what I see on the hills lol  Seem like a great friend to have!!,positive
318a4a77aa,"Trying to put down some veggie soup, and watching Bride Wars while my body recovers.  Hope I`ll spring back tomorrow",positive
7bfb2d66df,Prom was awesome.,positive
add2ff34a9," Wow, you`re car`s awesome! Have fun with Alex.",positive
92e1b6846e, We saw that in none 3D - the baddie`s the best,positive
0a0cd9f837," Nah, they don`t. All my Twiter followers are fabulous.",positive
66683a594b,Hoping my mom likes her pamper gifts I sent her,positive
f5bafd107f, fuckyoumonday?  I like it. It`s a totally ****-tastic rainy day here. :/ I`m off to work. *hugs*,positive
d9b5dafc96,Just finished taking world geograhy final!!! I think I did bad!!!!,negative
ec34ef7615, Ooooh! I thought eggos were some kind of synthetic egg or egg sustitute or something. You crazy Americans,negative
71e8e00fa3," aaaau thanks gi  , I really really love u.Thanks for being a really great friend.And forgiveme if i leave you sometime, ?",positive
75318ceaff,"Charter is pissing me off, the rest of the internet can access my blog except me   should have it fixed soon they say, we will see...",negative
ee5929172b," I love old school horror movies more, I got Elvira tattooed on my back",positive
7fb4bbba70,http://twitpic.com/67fcj - what i have to resort to wearing today cause i haven`t finished my laundry. lol.,negative
e8be02c725,I`m glad that I called him cause our relationship is clear now. Just happy to hear his voices eventhough he`s absent from school,positive
eda9b67235,Just saw Ghost of Girlfriends Past  it was actually really cute for a total chick flick. Mattew McConaughey is smexy,positive
c7a3abfe7e,is wishing all of the mother`s out there a very Happy Mother`s Day!! Love ya!,positive
2b8c8c147f,I am trying to figure out how to use Twitter,positive
5c7180944c,msn-ing. no school  shouldn`t there be more bank holidays? x,negative
68d7756fc4," http://twitpic.com/4jjlc - I love it! If it`s pouring rain, I still want to go.",positive
77350f09c9,"It`s time for school, y`all !1!! HAPPY STARWARS DAY",positive
369ac3522c,_archie Haha it`s ok. Glad everything`s good. Happy always! Woohoo!,positive
3f055b7003,it`s Friday here in Chicago...and I`m stuck @ home AGH I`M BORED!!! grr!,negative
f109c266e1,"Today is my first real mothers day with my son actually here  he wasn`t born yet last year , can`t wait to hug him when I get home",positive
9f94cb28a2, and it never arrived. have to wait until Monday now,negative
1f071b53cd,Can`t sleep....restless mind! Agh,negative
bdd93d298d,17 again was funny,negative
b5869b57ee, Aw thank you. I suppose it`s a good thing since it means more tweeting.,positive
4b5d8cb47c,"_N_Wilson C`mon, I like the superpower explanation better! LOL",positive
9f3be484af,roughnight,negative
29e7c7df4f,Snoops uncle who was the COOLEST dancer EVER!!!!!!  http://twitpic.com/4wfqn,positive
d0f94d66ab,does not like ups much today...,negative
d91fdc4af9,"Finishing this giraffe, then getting some sleep. Super excited about tomorrow!",positive
53d3e95d26,hateeee history of rock!,positive
c14a543497, Sure. I`ll try n keep that up! =P You enjoy studying. Cya!,positive
36e5ad4719,  I told ya`ll I am a good girl. You can see my halo and everything,positive
cf9184c380,"USA/Texas Jaycees Debate team ROCKED the house! They now have the opportunity to represent us in Tunsia, Africa! GO JAYCEES!",positive
b8ea6c30db, bit excited are u bradie lol,negative
aed237ac45," im good thanks, may need you`re advice soon as im playing with a new font of my own",positive
707ef9a4ec,Its beginning to get way too hard to please all of my friends at once,negative
e5fc2bf284,Ps... I got Ben Button today... completes my Best Picture noms....got all 5 now. It was a GREAT year!!,positive
0766c46c10,Drew`s new songs make me cry.  I miss Thomas already!,positive
91dea899c8,Another friend knocked up.   Pretty soon everyone will have kids. Goodbye carefree youth!,positive
61a8e11e8a," CASEY`S GONE?!?! BUT WHY?! So, she piddled a little on the carpet. She`s prolly freaked cause it`s new. Can we get her back?",negative
6db9151859,Very sad that my camera is in the hands of the Geek Squad. 2-3 weeks!,negative
2ec5126360, Nice! You should submit that to failblog.org,positive
df3552bc57,"Lovely night, guys. Full moon  thinking about going out onto my roof lol",positive
650c4b89cc, i wish i could but it would cost too much to call you all the way from the UK,negative
2cc1219cb0,I`m slightly disturbed by Hollyoaks tonight.  I really don`t think it`s something that should have been shown at 6.30pm...,negative
682b12224e,  Happy Mother`s Day to ya tomorrow,positive
ad12342c25,recovering from being sick ... anyone want to bring me soup?,negative
04b056be83, that was funny n almost right,negative
e7e486ec1c, Nice idea for a M-I-L gift. Did you crochet it? Good idea about looking online.  There are Youtube videos showing lefty crochet.,positive
a86a8ad3e4,bed rest for all weekend and next week  neomonia suck,negative
3448dc57da,Its a Bank Holiday!..... If you`re happy and you know it CLAP YOUR HANDS!,positive
c5a3f4ea96, Thanks! Funny cause it`s true!,positive
2fdf8962ef, when u do get at me i will show u all the hotspots there is no where i dont kno when it comes to shoppin here lol,positive
9710662c1d,I`m sick!  it sucks! IM me! ohbabayy33,negative
1580182b0a,Nothing good at the five dollar sale.,negative
6a025b9729,45 minutes until im off from work. I guess i`ll go back to work in 15 minutes. It`s slow today thank god for one of those days,negative
82395294cf,goooodnight everyone!  and Happy Mothers Day to all the mothers out there.,positive
32f89da99e,  Hope you don`t get let down again.,negative
c7e58ae69b," - Wow, I didn`t realise you were Hami. lol. Thanks for all the comments on my blog, dude",positive
d65ce39851, god bless u and I hope the rest of your weekend is joyfull,positive
250ffe249d,"Needless to say, I didn`t stay to find cache#90.",negative
27137e8319,"trying to straighten my hair, but it`s too effing hot in here. also, i need food",negative
bbf5048387,Kimberlee Hatch!!!!!!! I miss you,positive
b87a9d5781,Happy Friday! I just realized I left my cell phone at home today though,negative
5f403063fd, aww preciate the loves hunnie,positive
0f0956d920, that sounds delicious,positive
413ee8a459,"It`s patio weather in Kirkland!  It`s also launch-yer-boat weather, except I`m missing the boat part",positive
ab149f0093, - I will help  not sure how when i`m alllll the way over here haha but i can try  have alot of free time right now haha,negative
1b48b4632b, that really sucks - I think I might cry if I skipped over anything important I don`t have. Comps are getting to be disposable,negative
c675e8a554,"oh yes, happy star wars day.   May the fourth be with you...",positive
4b28bc4b87, Is there going to Sausage on it  yum yum,negative
f4a84a5db5, have a awesome day at school!!!,positive
fcd2db766a, My lil` old Mac did the same thing...and it was never to charge again.,negative
5250e0d4ba,"Having a hectic day travelling from PJ to UNITEN, back to PJ. Working now at CC office.",negative
a1de83e9a1,Watched The Rescuers Down Under with Dru and ate Mickey d`s. This is how Disney sequels *should* be done,positive
24bc4edb49,_ nooo  no roo crying. but omg i wanted to slap her. she was singing fine then from out of nowhere- BOOHOOOOOOOOOOO,negative
cebf72f0dc,"Swords make everyone sexy.  Oh, Harold.",positive
18593617d0,_awake GOOD MIDDAY.,negative
b5a5f20261,Hate be late,negative
094308c089," thanks babe. I guess I will find the right person one day, til then I`m better off alone",positive
cf6f364637,Worried about friend,negative
1ca52945d1,Missing you all deeply,positive
29fa1f6ee0, you`re just unhappy to return to occupying the same city as me  I am cry now too.,negative
654c87ea8b, well we aren`t normal then because 1. we can`t drive in mexico (you have to be 18) and 2. there are no dairy queens here,negative
16a93afee7, really?!?! It looks like its going to rain here but its all just gray.... La is a bummer sumtimes,negative
0cd4dcb3eb," haha it`s ok. i really don`t like getting to other businesses so its Ok,",positive
04db7e701e,really really wants to go and see Coraline.,negative
919fa93391,"i`ve been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw",negative
c9ed0d71db,Today is 777 days until LeakyCon 2011. Awesome number but I wish it wasn`t so far away,positive
b1cf8c1838, be patient  you`ll get it soon,positive
e6ecedee89, am I not good enough,negative
aa284f26b1,Happy Mother`s Day to all the mommies out there...we love you.,positive
aa5f1492cc,my sister just ripped my heart outta myy fukkn chest.  im super hurt right now. she`s all i ever needed in this life.,negative
2a5d5cb72a, have a Happy Trip!!,positive
ce61535952,it`s friday night. i`m home. no party this weekend,negative
09abcd85b9,I wanna go see the cab really bad.,negative
b31486f8c0,How did Day 26 go from a good budget video (imma put it on her) to such a low budget video (Stadium Music) The end may be near for them,positive
586671760a,' ...not academically of course. ' I miss him already,negative
8283f525c5, ah . thanks .. appreciate it,negative
98b7454eb3, The ball is in motion. I have to type up concepts in outline format we could develop those to ensure we deliver greatness,positive
1c22e71e87,_benson You are an absolute legend! Love love love it,positive
e6d6fa51df,http://twitpic.com/4ja12 - we were bored,negative
1e4a899d6e,Didn`t make to my cousin`s yacht convention. Hope he doesn`t get upset. And hope he won.,positive
e65078845e,Ushers: You guys made Mother`s Day really awesome today! Thanks for coming in early to prep the surprise gifts for all our moms!!,positive
b2211b716a,Just planted flovers in the school garden with my 3 yr old...VERY MUCKY but GREAT FUN,negative
81215c9453, I was thinking that too this morning. Don`t worry it soon passes,negative
1aeb33160a,"Cleaned four bathrooms this afternoon....(yes, go ahead and feel sorry for me...lol)....mine are still waiting for my attention",negative
863ae1d0dc, http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they`re fantastic!,positive
2b945b9f57,is a bit tired. I blame the rain.  http://plurk.com/p/x2jc9,negative
10c0f1b999, whew! thassa relief,positive
770e0ec279,"I`m pissed, someone took my wallet",negative
95a552da8b,"btw. ear is getting better! its about time! finally - i say goodnight twitter world, (even though y`all are already asleep). xoxo",positive
9260a62221, very cute and pretty,positive
9efc18dfd9,watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute,positive
97f1c24d27,Happy Star Wars Day! May the 4th be with you  (via Nige the Goth),positive
ec66683c9f,Flap-a-taco was nice until the plebs came in.,positive
a18f27e309,ready for a day full of His presence  i`m expecting the best!,positive
4b9f6061a8,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*,negative
372aef3c66,"I`ve done nothing today apart from moan,whinge,moan",negative
3a906c871f,Got back from Arizona yesterday.  Moved the furniture and stuff out of the Arizona house and shipped it to Redwood City.    How sad.,positive
720decd1b2, I sound really Brummie lol but most of all I just hate looking at myself!,negative
0f85b260b4,Good night peeps! Give to your mom`s the greatest love you have   ****,positive
b99fffcb8f,i can be a good girl at school.. today i was!! i did it!! yayy,positive
aea00d01f6, i`m not being mean,negative
a8fe1ed704,_Man im fully obsessed with their burritos enchilado style. My mom doesnt wanna go with me tho,negative
67f825d150," hey kellie,how are u?I FEEL HORRIBLE!",negative
5f01174cd5,Soooo full that im starting to feel sick,negative
96f60a07f8,**** I hate this weather this **** sucks! I wanted to go out tonight but not n no mess like this,negative
af451dbbd9," and yet i couldnt get a pic it wasnt allowed, then i won passes to their carpet of the 3d premiere no pic still wit them",positive
9006dda75f, i looooove me some star trek. runs in the family,positive
455941f0fb,i wish people would leave jon & kate alone  i really like that show,positive
bff6ad3420,Waaaaaaaa they kicked us out of the bank. Getting it until monday  OMG Chilito,negative
b7d6a9ba5d,Pappadeux has some yummy strawberry lemonade,negative
2543065d78,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she`ll have returned & I wouldn`t have missed her SO MUCH!",positive
2bfc97713f,i miss you tooooo  you arent too far! *A*,negative
e889de7271,This is scary  they hooked me up to 9 wires n it printed sum graph ohhhhhh,negative
2bdd1a5262,"Not making good time, **** Chicago traffic  - Photo: http://bkite.com/07XOi",positive
1a415567a8, love you 2  so how are you? xxxx,positive
f56fb2df3c,Everyone we have another hater  ,negative
3fa34fee4a, we will work on that mama  sweetdreams!,positive
ffb0048970,Its so **** hot! **** no air conditioning.,negative
a07afacc30,Oh man. I have been sick all night. I feel awful.,negative
de7caaec77,mrskutcher & aplusk you two are to funny!,positive
3a070ecda1, Will do - promise - thanks,positive
758a1edf62,I have assignment due by midnight in professional writing class & I really wish I was already done with it Luv writing thought Id like it,negative
4684a2b855,friday night is my fav night of the week but now I have to go to stupid dog training classes,negative
1c5088ffee,"Just potted some geraniums then talked to the grandkids, well Maddie - Jack was outside playing.  I sure miss `em!!!",positive
4dcd538cc3,looks like it got cloudy again outside! and i have nothing to do tonight! boo friday,negative
f48a17922a,bahaha loving   twitter to me last night. DRUNK.  lol,positive
4ec08d0329,Last day I`m LA. I am so so sad,negative
15c1dc08bf,Finally home after a big of travelling!! ahhhhhh now time to realx!!,positive
d1af52eef6,Dad just gave me his old BlackBerry. Not that old... But it doesn`t even have a scroll ball. I want that Bold.,negative
b5e6f4a319, hmmm...the one restaurant/one grocery is sad. not the dukbolgi.,negative
7814b04bd9, LoL! there u go..that`s the spirit haha,positive
db1eddbe0b,All the money in the world could never make me as happy as being a stay-at-home mom with my son,positive
8c05bfedf0,I sunburnt through factor 30,negative
22ecd73521,So apparently i left my front door wide open before going out to my show. With my and my moms laptops on the coffee table. Love my area,positive
bdc2cf9da3,Busy day! No time to tweet  Bmore what`s happening this weekend?,negative
2e180c3c15,Frustrated with copying 13Gigs across USB 1.1.Stupid old servers,negative
641c023e7d,I`m wishing I was outside instead of trapped in my office.,negative
d1a20c87ef,I want it NOW..  finally found what I wanted ..,negative
e2a84a973a,I have a farmers sunburn! Ahhhh!,negative
74b8baf1ec,And other girls come over... And my boyfriend forgets that I`m here,negative
2a72ef762f, omg you`ve never seen `the Ring` its a creppy **** movie,negative
60a30f4402," haha we just say two weeks, but please do continue with the BrE it`s great",positive
9fce0ac9cf," Hey, nothing wrong with that!",negative
3154e969c6,Happy Star Wars Day  - May the Fourth be with you,positive
7f9127ad33,"Holy ****...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!",negative
69fb230b38,... lunch is no fun when you have nothing to eat.,negative
5dbb48c88a,finally finished my marketing project only took me 7 hours..now just hanging out and relaxing,negative
d457d0aba6,I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.,negative
03ebd3d1c7,I am so **** hungry it`s not even funny!,negative
d35ae85ac0, wow! I`ve joined the photography scene pretty recently so this (large format) makes it even more interesting,positive
78eb64511e,Ugh. Waiting for a visitors pass to get on post.  taking FOREVER!,positive
16be528f5c,........ Lala.. Little girl! I love these new songs!   Iï¿½ve answered u ^^ Love to all you freaky twitter guys ;D,positive
eed7c0e78e, I`m going big weekend  cant wait to see u! x,positive
924cbe3d0d, I`ve missed one this year(!). It`s the forbidden fruit. Of all the trees in the garden I munch in disappointment on that one.,positive
bd21593428,but now i have no money for a phone,negative
de6c361eb8, thats a bummer i haven`t got one yet :/ been waiting over a year  grrrrrrrrrrrrrrr,negative
be74e9dbcd, Aha the mom super power - guilt,negative
2d9c34b943, not funny he profiled my ****. Like wtf? I`m still kinda heated. Ugh,negative
59da188f20, Oh noes!! Melted ice cream = do not want.,negative
8ad203fa42,Bubbletweet hates me,negative
185b0010d9,is so gutted she can`t get tickets for pink!,negative
3e3a0af796," Try being in AZ again brooke, Omg you cant even be outside for less than a minute before getting your neck burned.",negative
5065b0ad1b,Omg! Star Wars Day!  May the fourth be with you everyone  This calls for me to watch at least 1 film tonight.,positive
0efadd6e63," fair enough. actually, you dont have to give me x-men.  mad max will do me fine",positive
160e7b14cd, it looks like you have a lot of fun with lady gaga,positive
35d95a6bfa,http://twitpic.com/4wqfv - dark berry mocha frapp.. heaven.. TRY IT EVERYONE!!  here.. let me pass it to you,positive
afd045a8c1, I have no IPhone (poor credit!).    But I cannot live without my cell phone! I am on mass transit every day!,negative
02923558cc,The Taxi Q at Pelangi was super loooong.. and now I`m getting headaches because of the hot-cold transition,negative
160c6a2aac,Nice lunch... Even better when mom pays...,negative
81c511f07a,Dinner with the parental unit is always grand,positive
78a2ff5167,I`m bummed that I can`t wear my sweet Nike kicks to work.,negative
50cf4e057b,I dedicated today to Mothers Day videos because without Moms (and Dads) we wouldn`t be here tweeting.,positive
c20eb7553f, SON! WTF?? She just bit holes in the **** bread!!! Who does that?? Why has God forsaken me?? why?,negative
28f11bdb29," Haha. If you like him, then you should go",positive
abc8db8ddf,"Awesome sunday service  God is for you, Jesus is praying for you - What can man do to you?!",positive
522f3ee2ae,I WANT A GARDEN  sitting inside when it`s sunny sucks.,positive
c06e5c4fac," Ok that`s not true! Plus, you`re insulting me saying that I`m insulting you! I`ve been trying to cheer you up. Butï¿½nadaï¿½",negative
76028b4d9f, Hope that migraine doesn`t stick around for too long.,negative
ba9274b5d5," oh my gosh, loved it!",positive
f457dfc624,i basically want the world to kno that i have the BEST best friend    love her <3,positive
1e515e4f8e,I hate being young,negative
cafd25492a,_nichole i miss my earrings  lol you should let me know when your close by,negative
31641da2ef,"Browsing digital art tutorials (like those found at Henning`s site: http://bit.ly/WJg5A ), refreshing my knowledge... and then my skills?",positive
0f29b07b6b, your **** miss you!!!!,positive
53596c66d7,Daaaaang. Up: in 3D.. Sold out,positive
835bc372d0, It was a lovely attempt at poetry!,positive
d7cc763f8a, me toooooo! Thank u,positive
5024c79789, shweeeeet!,positive
28d32987ef,home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it,negative
eda6389e34,  My Power was cut off  thats where i went,negative
3cd4960670, thanks   got a hold of someone there who knew their stuff..at last!,positive
fe5f8d79fb,says gud eve guys.. lets play poker yeah!! cant read my poker face  http://plurk.com/p/sw4yq,negative
9701cbe5f4, was there going to be a recording of with the needle that stings in her heart on youtube or something? i missed the stream,negative
6122e9ce9d," totally forgot about the dgree show et al. Now ensconced in home, wine and ready for bed",positive
3080b78ce2,all time low mean so **** much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing,positive
e3bffa84b1,not having a good day..one bad thing after another,negative
3c535f02b9,_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin`?,negative
917ebb327b,wonders why am I so clumsy lately?  http://plurk.com/p/x28ka,negative
a4d290ba75, yeah surrrrrously. we win,negative
a77b72e2ba,weee! internet is back here at home!,positive
d02afbb9af, it was ok. Cute @ times.,positive
c64234ad2c,Happy Mother`s Day,positive
3491ed5249," Lmao dimples naww thats cute , ok ill try to remember first of winter is dimple day",negative
a515ed7afc,"#Ferber As happens every few days, Rohan woke up unhappy at midnight.  The good/bad news is that I was still awake, due to afternoon nap",negative
573e4fe22d,At the dentist. I have a hole in my tooth,negative
1c21fc2a7c,*moment of silence* for the Budget i`m bout to b on  I spend wayyy to much $$$.... OMG! I`m on a Budget?!?!,negative
c97ca19c1f,"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood",positive
7e35fbd3cd, Unfortunately I`m not  - someone`s squatting on that,negative
0fc3980a25,Feel so depressed that I couldn`t save it... Thanks for nothing!,negative
7c2646b1a8, yay! welcome to the etsy-seller world,positive
b5cee6e073,_eleni I love you too!,positive
1737b06480,Aww sad  now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh,negative
90e9ac439c, That is the sweetest loveliest thing for you to say. You made me smile. Thank you for that.,positive
1eeef4c2e4,Happy Mommy Day,positive
e0ba9be097, yup slowly recovering. it sucks that i can`t eat the stuff i`m craving right now. my gums can`t take it. how was your trip?,negative
22f0294ce9,shouts out to  and ,positive
e60b496b41,"_xo  wicked , what time you leaving? how come you cant stay the night",negative
9f7dbce69d,"_d I can`t view anything, Gerald. Not only am I banned, I can`t even read the **** place.",negative
0d57c076ee, what did someone do? and good morning,positive
6bc29f134a, Sounds Fun!,positive
0d46954e4d,WHY DO I EVEN TRY... WHEN DEEP DOWN INSIDE I KNO THERE PAIN ON THE OTHER SIDE,negative
915f46f043,_Hammond Were on the way home from a night in London! Was lovely! Now working all weekend and Monday  when the weathers nice x,positive
fc5e7545d8,argh! my embouchure= FAIL! makes me sad,negative
e69a4d2ab6,work was splendid,positive
8ee915a9e0,No show tonight  No plans. Ughhhh.,negative
e39ad1bb34," http://twitpic.com/2uzx4 - haha, his heads bigger than yours! awwwh, lol",positive
6faba78e87, translation = complicated sh-t that someone is going to have to teach me,negative
1da9416c37,goodnight all in the twitterverse,positive
04236cf85a," yip, that would be a sign that you`ve been on the dodgy sites Jo... eish boet, it ain`t cool",positive
8dc0c34e5d, Worried about our Arabelle. Tweet please. Or text.,negative
cdf3da6970,Cleaning + finding stuff to sell. I`m so poor.,negative
f9d6eaac1e, seen u a couple of times. Liked it,positive
944776191e, gutted your out off hollyoaks  ****,negative
328005a45a," have a nice time, with plenty of dreams",positive
05d973f42d,"I am back from my weekend getaway! Energized for another week, bring it on! lol",positive
ea95be8d33, can`t wait to crack it open and no doubt will learn from it as well as support my evangelizing cubicle-freedom-ness!,positive
db7dfbc482,Feeling sick at stomach today,negative
c1ccec468f,watching americas next top model yah haha,positive
d7c12af170, and you suck horribly  the world is at an even balance,negative
3f3c87afb8,Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.,negative
6a2ed93ccf," Having a Leatherman, is a MUST, really for anybody! You never know, when you might need one & it gets the job done.",positive
956c294ddf, boo! I must`ve deleted it from my phone!  can`t find it in my emails either!,negative
51f56b81d6," Sounds like the very best sort of work then! Jenni seems lovely,so nice to hear that she is when meeting `in the flesh` too!",positive
fd756d4288," to be fair, she was asking about mktg cd`s, etc, but I suggested more and she never even emailed back.",positive
1a433d2adf,i`m freezing in math class!,negative
d249345c07,not ideal bank holiday conditions.. a little over cast and rainy but perfect for a lazy day with a dvd,negative
c603902214,i cant spell,negative
0ea6ebad1a,This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj,negative
3c3ff93959,Invisible car helps to boost recycling. Honest   http://twurl.nl/fdgmyo,positive
3294606008,A shower feels so refreshing after a long day at the fair,positive
3771d481c0,I gave a homeless lady named Ruby an Ice Cream sandwich and a cigarette.  That is my g00d deed for the day. :p,negative
a0490aadee,I cut my thumb on a broken coffee pot.,negative
9535154525,I`m a good girl...ALL work is done,positive
a8bdb22729, people are pathetic  how do u know some one is trying?,negative
126b1e6a22," --of them kinda turns me off of it all.  And then I buy more of them and dig a deeper hole, etc. ;;",negative
760077ea4f,_hansen Darn - I just realised 'pull the other one' would have been a *far* better response to your name suggestion,negative
78d698cb37, Sometimes I wish Twitter had Facebook`s 'like' just so I could give you a thumbs up. Great job either way  - I suck too btw,positive
63f5f4195d," I LOVE fresh garden veggies...especially tomatoes!  We are in a tiny apartment, with a non-sunny patio!",positive
65a93189f7,nick is so cute in the tiger costume  ahaha it made my day,positive
be37842a18,"i lost my nintendogs, it`s very upsetting.",negative
93ac58f3c5," I will take lots of pics! it is really pretty there, lots of palm trees.",positive
a6ddddddbe,"http://twitpic.com/66uor - went on a really long cycle ride with my mum, brothers and my BFF Han today. My bum aches now!!",positive
815b3483b3, Thank You Clayton. Going to my favorite Greek Resturant after church for mom`s Day!!!!  Loved you on Huckabee,positive
fd285fe74a, me too. I hate my computer so much..,negative
01da8bfce5,Didn`t get to go wakeboarding  but i`ll be good cause i`m having a lush night!,positive
1389791cd7, holy cute! Dexter has already lost his kitten face  gettin a chunky butt since we got back from qld too haha,negative
abc7df8d02, Awesome! Wish I could fly out to see her,positive
a8a3b9384a,This is Really Cool put in a topic and its a twitter show...If your a tweeter twittering twit u got to luv this http://bit.ly/a0nw,positive
